성별,연령대,총인구수,1인가구수,평균 출근 소요시간 평균,평균 근무시간 평균,소액결재 비사용 인구수,소액결재 사용횟수 평균,소액결재 사용금액 평균,최근 3개월 내 요금 연체 비율,카카오톡 비사용 인구수,SNS 사용횟수,평균 통화량,평균 문자량,평균 통화대상자 수,평균 문자대상자 수,데이터 사용량,평일 총 이동 횟수,휴일 총 이동 횟수 평균,집 추정 위치 평일 총 체류시간,집 추정 위치 휴일 총 체류시간,평일 총 이동 거리 합계,휴일 총 이동 거리 합계,지하철이동일수 합계,게임 서비스 사용일수,금융 서비스 사용일수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용일수,유튜브 사용일수,넷플릭스 사용일수,배달 서비스 사용일수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용일수,cluster
1,55,622.0,10.73,81.66,536.18,614.9,2.0,4492.35,2.51,15.62,0.04,67.52,11.39,18.92,6.54,3.62,29.5,11.64,501527.14,122999.62,1180.67,579.19,12.36,50.68,103.73,125.47,36.57,-0.01,-0.42,10.3,2.69,1.67,3
1,60,413.0,7.58,88.73,520.54,408.79,1.67,4217.69,3.06,7.02,0.06,67.24,12.41,18.38,6.19,2.6,29.32,11.87,541778.38,126027.65,1243.69,600.48,12.06,46.59,85.35,102.94,33.04,-0.03,-0.51,11.78,3.33,0.0,0
1,65,324.0,10.2,87.35,490.6,319.11,2.08,2967.48,2.26,7.34,-0.01,62.63,12.26,17.49,5.8,2.35,26.49,11.04,601513.89,139051.39,1007.74,500.95,10.86,42.19,60.95,73.2,26.01,-0.05,-0.56,9.71,0.0,1.67,3
1,70,198.0,6.08,0.0,0.0,196.0,3.33,3703.7,2.02,11.0,-0.1,43.58,9.43,13.92,4.84,1.32,20.89,8.3,644136.87,152111.95,805.41,375.72,9.55,37.09,45.82,61.0,20.7,-0.14,-0.57,8.81,3.33,1.67,3
1,75,293.0,36.33,0.0,0.0,293.0,0.0,3333.33,1.02,12.0,-0.15,38.89,7.67,11.49,4.06,0.97,17.75,7.05,729782.07,171661.72,604.24,268.79,7.78,35.34,30.08,40.01,16.57,-0.22,-0.63,9.44,3.33,0.0,4
2,20,621.0,20.52,71.77,504.34,607.6,3.0,4361.11,1.81,2.23,-0.01,58.0,11.76,5.15,3.23,6.4,21.34,7.95,615097.1,151842.51,812.32,264.49,10.56,35.42,78.55,125.12,29.71,0.12,-0.19,13.03,2.38,1.67,1
2,25,426.0,15.5,69.56,553.38,387.27,2.41,7969.7,4.04,2.15,0.08,61.43,9.11,8.29,4.09,7.75,22.37,10.04,597638.44,143276.7,709.34,365.55,10.34,40.52,103.81,159.87,38.74,0.13,-0.1,14.97,4.0,1.67,1
2,30,311.0,22.8,63.59,557.03,295.15,2.08,6800.0,6.37,5.94,0.13,66.19,9.57,12.04,5.49,6.64,23.71,10.44,612845.39,135875.88,663.7,389.76,9.54,42.68,129.06,201.33,41.89,0.09,-0.12,16.88,2.29,1.67,1
2,35,483.0,29.82,63.78,549.83,465.11,2.5,5579.71,2.78,17.89,0.05,74.18,11.43,16.41,7.38,4.68,18.3,9.94,711299.84,155341.71,501.71,406.43,7.65,41.96,124.33,228.34,42.46,-0.01,-0.09,14.81,2.63,1.67,1
2,40,1317.0,17.19,65.61,495.23,1286.61,2.22,5597.4,2.77,42.55,0.01,95.05,15.0,18.69,8.32,3.46,18.38,8.34,730034.43,169791.93,595.31,336.27,7.39,44.93,112.97,209.79,40.11,-0.04,-0.18,14.83,2.28,1.67,1
2,45,1499.0,18.83,61.85,495.38,1458.98,2.46,5315.45,2.67,38.35,-0.03,97.04,16.55,17.99,8.08,3.12,18.17,7.66,730769.1,177588.04,583.17,295.54,7.2,44.3,100.72,194.3,34.85,-0.06,-0.26,14.01,2.71,1.67,1
2,50,864.0,15.88,66.42,503.4,854.33,2.08,4676.14,1.96,16.92,-0.07,82.76,17.82,15.98,6.89,2.34,18.92,7.84,728740.48,181367.9,674.88,328.23,7.44,40.4,91.94,159.31,28.58,-0.08,-0.35,10.98,2.75,1.67,6
2,55,600.0,12.16,66.84,521.99,583.33,2.33,6378.38,1.67,15.0,-0.06,83.89,13.01,14.35,5.93,1.82,19.13,8.62,722714.04,170138.42,713.17,407.25,7.39,39.82,73.86,134.79,24.06,-0.11,-0.46,10.1,2.5,1.67,6
2,60,418.0,8.59,71.64,487.23,416.71,1.67,5579.71,2.15,3.86,-0.07,79.93,11.15,13.32,5.01,1.3,18.72,8.76,738209.29,170769.15,676.16,385.63,6.84,36.7,53.61,115.54,21.63,-0.11,-0.54,7.16,1.67,1.67,6
2,65,301.0,11.26,70.61,505.37,297.0,2.92,5718.75,1.33,13.0,-0.13,75.04,8.78,13.19,4.6,0.86,16.58,7.49,763235.91,182214.32,573.82,328.55,6.32,35.82,37.9,86.86,17.48,-0.16,-0.57,7.75,3.33,0.0,6
2,70,229.0,8.09,0.0,0.0,227.0,1.67,6071.43,2.18,4.0,-0.19,69.0,11.79,11.56,4.03,0.64,15.21,6.9,786133.63,180430.24,569.05,255.56,5.65,32.73,23.67,51.28,11.11,-0.16,-0.6,4.58,0.0,0.0,5
2,75,255.0,41.95,0.0,0.0,255.0,0.0,2750.0,2.75,25.0,-0.23,69.45,9.14,10.41,3.4,0.5,12.1,5.44,864044.23,203651.97,350.62,185.04,4.62,29.78,17.56,35.41,8.75,-0.33,-0.63,6.05,0.0,0.0,5
1,20,833.0,246.69,81.6,477.83,809.93,1.83,7398.55,7.76,9.23,0.02,64.35,14.95,6.34,3.53,11.36,16.77,7.18,671786.85,164375.74,510.4,301.75,8.38,71.6,84.41,100.6,38.94,0.23,-0.25,15.37,2.81,0.0,0
1,25,788.0,265.17,62.3,546.73,727.73,2.35,6759.26,14.16,11.16,0.22,81.57,12.46,12.8,5.47,12.8,17.72,8.38,641617.43,167428.37,600.11,381.03,8.88,77.98,135.14,157.57,45.47,0.26,-0.16,21.64,2.85,1.67,2
1,30,878.0,494.96,51.46,545.24,812.54,2.3,7119.85,15.13,26.96,0.23,79.14,14.28,17.98,6.93,11.87,20.09,9.53,633429.51,175628.81,652.61,456.38,8.79,70.44,151.48,180.41,49.03,0.17,-0.19,22.66,2.7,1.67,2
1,35,774.0,418.06,57.21,547.31,724.06,2.57,7016.81,9.95,49.94,0.16,82.01,15.35,18.97,7.34,8.27,20.25,9.74,642545.99,173052.75,729.31,456.24,9.11,64.95,154.43,180.54,45.47,0.04,-0.24,21.95,2.64,1.67,2
1,40,843.0,218.39,60.97,559.12,803.12,2.42,6463.96,12.26,45.32,0.11,82.4,17.22,20.59,7.46,8.57,20.12,9.02,652300.58,179589.92,726.77,415.22,8.45,66.03,147.19,188.51,46.32,0.01,-0.27,19.02,2.58,1.67,2
1,45,996.0,241.62,67.74,531.74,955.74,2.17,6116.44,8.08,71.77,0.06,80.68,14.35,20.37,7.15,5.75,22.78,9.44,619953.83,172968.28,960.45,466.39,10.18,62.94,135.24,174.99,41.95,-0.02,-0.31,15.81,2.81,1.67,2
1,50,844.0,111.38,67.48,536.03,801.8,2.37,6169.2,8.55,39.48,0.03,78.64,13.48,21.08,7.08,5.42,23.41,9.33,603652.99,163241.45,959.45,475.58,9.95,57.41,123.25,152.22,38.29,-0.03,-0.38,13.59,2.96,1.67,3
1,55,593.0,85.16,72.87,531.66,580.25,2.5,5877.64,13.44,27.1,0.04,73.2,14.08,20.65,6.9,3.97,23.66,10.3,599988.25,162515.7,981.01,543.19,10.73,49.98,101.36,124.64,34.43,-0.06,-0.49,13.17,2.56,0.0,0
1,60,331.0,51.1,82.62,522.39,325.06,2.08,5419.35,8.52,22.26,-0.03,70.03,12.12,18.64,5.67,2.26,21.26,9.87,667410.66,181418.94,906.7,482.54,10.34,44.44,66.62,87.58,25.74,-0.13,-0.57,9.66,4.17,1.67,3
1,65,286.0,40.95,78.42,528.38,280.95,2.78,3916.67,11.18,16.82,-0.06,63.04,11.25,16.86,4.75,2.34,19.07,8.43,713056.15,185237.72,833.1,421.39,9.3,43.97,62.13,74.66,24.47,-0.12,-0.58,11.67,0.0,0.0,0
1,70,168.8,22.4,0.0,0.0,164.68,3.33,4733.33,5.74,10.98,-0.08,42.73,16.67,12.86,4.8,1.99,17.82,7.98,712070.06,196700.28,579.88,321.89,9.4,39.12,37.57,49.35,18.18,-0.18,-0.63,5.83,0.0,0.0,4
1,75,288.2,62.88,0.0,0.0,285.45,2.5,6666.67,3.81,32.94,-0.21,35.77,16.67,11.38,3.91,0.91,13.7,6.59,850381.48,245327.54,459.69,244.14,7.05,31.42,26.15,36.78,12.89,-0.38,-0.64,19.58,3.33,1.67,4
2,20,791.0,258.73,75.45,502.2,765.16,2.44,6708.33,7.04,5.96,0.02,72.87,16.05,6.81,4.03,7.81,18.67,7.92,655817.76,170929.72,613.72,308.88,9.35,39.13,93.57,127.33,31.65,0.13,-0.14,17.48,2.55,1.67,1
2,25,1010.0,350.11,44.81,522.93,923.6,2.53,8283.15,11.8,8.94,0.12,68.73,10.97,9.46,5.11,8.39,18.59,8.61,640790.67,172970.14,517.56,401.92,8.6,48.54,125.22,178.41,38.87,0.14,-0.13,19.66,2.27,1.67,1
2,30,1247.0,682.23,48.25,527.56,1119.02,2.52,7271.79,16.05,29.53,0.11,74.93,15.24,12.34,6.23,7.48,18.75,9.04,673257.96,184121.36,506.63,402.18,7.99,43.76,130.23,195.65,39.39,0.05,-0.18,19.24,2.47,1.67,1
2,35,1004.0,532.11,50.17,504.48,886.72,2.38,7809.14,14.29,34.32,0.07,79.88,12.12,13.5,6.64,6.62,17.61,8.27,717658.48,201174.47,528.16,385.29,7.26,49.64,137.21,207.13,40.59,-0.03,-0.19,20.16,2.22,1.67,1
2,40,1130.0,285.38,56.53,495.73,1040.38,2.46,7369.2,11.9,37.02,0.01,88.29,17.03,15.78,7.43,4.98,16.6,7.49,748543.44,206684.41,491.7,333.4,6.7,48.4,128.48,210.09,37.25,-0.07,-0.28,18.25,2.3,1.67,1
2,45,1261.0,297.45,55.73,486.03,1181.08,2.59,7021.86,7.61,24.86,-0.03,95.38,16.67,16.28,7.08,3.66,17.32,7.24,741864.89,208827.51,541.43,333.28,7.17,46.05,112.81,191.98,33.47,-0.08,-0.32,14.41,2.81,1.67,1
2,50,875.0,121.84,57.91,489.04,825.15,2.46,6879.35,7.35,23.61,-0.06,85.69,16.16,16.38,6.77,2.71,17.83,7.73,734401.23,203615.08,558.62,342.86,7.04,41.31,95.9,163.85,29.25,-0.1,-0.39,12.83,3.39,1.67,6
2,55,597.0,88.19,52.61,488.8,564.83,2.41,7095.89,9.58,19.66,-0.05,94.39,15.93,16.8,6.18,1.84,17.5,8.0,741615.56,206089.83,528.42,341.52,7.17,39.48,82.47,138.67,25.13,-0.13,-0.49,13.08,2.86,1.67,6
2,60,421.0,75.3,60.62,490.7,405.11,2.33,7475.0,12.83,15.89,-0.04,85.71,14.41,16.07,5.79,2.22,15.8,7.4,768506.19,212945.47,508.29,372.68,6.92,42.55,61.54,104.17,20.83,-0.08,-0.57,11.12,2.22,1.67,6
2,65,379.0,62.52,63.6,460.71,368.8,2.78,5151.52,7.17,17.0,-0.09,84.18,15.52,13.99,4.7,2.5,15.47,7.22,782119.35,211491.4,518.5,310.87,7.02,40.65,45.68,80.48,18.27,-0.16,-0.6,12.9,1.67,1.67,6
2,70,218.86,34.76,0.0,0.0,218.86,0.0,5814.81,6.59,7.86,-0.14,87.01,10.57,14.66,4.69,1.2,13.36,6.97,851041.57,236231.93,451.24,277.08,6.4,33.19,40.03,57.31,14.94,-0.19,-0.64,10.36,1.67,0.0,5
2,75,317.14,85.08,0.0,0.0,310.59,2.33,10303.03,6.2,47.18,-0.23,68.04,14.71,10.75,3.62,0.9,10.99,5.15,901916.39,268210.83,338.21,187.2,5.53,30.98,27.59,39.99,11.99,-0.41,-0.61,14.54,0.0,1.67,5
1,20,929.0,525.93,73.86,531.7,848.4,2.5,8543.33,16.28,16.97,0.12,89.82,16.01,10.57,5.02,14.24,18.09,8.71,629777.29,167204.43,598.55,340.16,8.27,72.94,120.87,135.23,44.68,0.24,-0.15,21.79,2.69,1.67,2
1,25,2117.42,1269.65,55.65,542.14,1914.61,2.38,7897.63,17.24,33.49,0.21,80.9,12.73,14.33,6.21,12.99,18.01,8.91,614506.28,166000.68,584.72,391.93,8.46,71.77,140.85,155.72,45.24,0.24,-0.16,23.99,2.86,1.67,2
1,30,2910.18,2173.6,56.78,541.17,2602.21,2.38,7674.67,15.47,92.94,0.24,80.46,13.32,16.62,6.5,12.3,18.95,9.51,621187.87,168604.3,617.03,432.52,8.72,69.11,156.55,181.0,48.51,0.17,-0.16,24.82,2.76,1.67,2
1,35,2031.93,1456.91,54.45,528.85,1845.13,2.52,7710.97,14.87,110.86,0.15,83.89,14.92,19.64,7.39,9.84,19.3,9.43,645389.12,180974.99,657.4,426.53,8.37,64.37,150.95,176.13,45.12,0.04,-0.25,23.91,2.75,1.67,2
1,40,1441.0,727.2,62.69,524.98,1326.92,2.4,7268.86,15.56,83.06,0.11,91.49,17.44,21.02,7.7,8.31,19.43,9.3,649401.6,174874.92,709.32,423.4,8.33,65.41,144.25,181.33,42.81,0.0,-0.3,21.02,2.94,1.67,2
1,45,1145.59,564.17,63.83,534.01,1040.93,2.43,7155.12,15.92,98.97,0.03,89.38,15.55,20.2,7.15,6.58,19.97,9.2,657312.86,178627.2,782.0,422.86,8.59,61.57,122.78,163.6,38.32,-0.06,-0.37,18.68,3.03,1.67,2
1,50,974.63,209.54,69.71,520.59,905.86,2.47,7079.31,17.75,54.8,0.05,83.32,13.8,21.32,6.81,5.37,21.83,9.91,641664.91,173254.95,904.14,506.4,9.21,57.05,115.01,147.55,39.05,-0.05,-0.38,15.77,2.75,1.67,3
1,55,973.0,212.64,69.66,530.35,916.24,2.42,7777.78,20.07,74.6,0.0,85.43,15.64,20.66,6.53,3.59,21.2,9.96,639192.98,170442.73,913.83,507.48,9.32,52.2,98.83,132.83,33.73,-0.12,-0.5,12.13,3.26,1.67,3
1,60,733.54,168.16,75.17,513.11,701.46,2.58,5386.43,17.89,35.0,0.03,77.21,14.3,21.36,6.58,3.41,20.34,9.43,655409.8,179075.08,836.87,473.9,9.54,48.42,68.93,104.02,30.81,-0.06,-0.55,12.01,3.33,1.67,3
1,65,561.62,85.28,79.03,551.89,549.23,2.29,6196.43,12.78,34.41,-0.03,62.31,12.2,17.17,5.19,2.75,19.27,8.98,676616.91,191322.47,716.8,407.08,10.62,43.11,59.62,87.55,26.96,-0.09,-0.59,11.58,3.33,1.67,3
1,70,348.07,51.82,0.0,0.0,340.91,2.33,7296.3,9.05,24.35,-0.06,51.98,9.05,14.43,4.82,2.04,18.53,8.89,708014.52,192508.54,732.53,391.87,10.43,41.08,45.7,69.72,23.54,-0.11,-0.61,6.15,4.17,0.0,4
1,75,509.93,107.4,0.0,0.0,499.9,2.62,7603.17,6.18,50.13,-0.15,47.9,9.33,12.46,4.21,1.65,14.29,6.94,822699.15,254128.8,430.08,227.38,7.69,35.3,32.39,51.03,17.63,-0.26,-0.62,13.17,2.5,0.0,4
2,20,1317.25,807.54,64.03,533.86,1225.44,2.59,9216.78,10.84,7.5,0.08,92.48,13.24,9.37,5.24,10.55,18.2,8.8,624055.65,166170.46,587.05,355.88,8.24,40.84,112.75,162.25,37.5,0.18,-0.11,22.38,2.13,1.67,1
2,25,2964.61,1821.94,49.79,540.01,2617.38,2.51,7960.74,14.25,23.95,0.15,79.48,11.89,11.43,5.9,9.84,18.13,8.99,613807.25,160205.98,540.37,441.06,8.06,45.42,135.01,185.2,40.47,0.16,-0.1,23.28,2.71,1.67,1
2,30,3207.55,2353.16,50.77,532.22,2865.02,2.55,7730.5,15.8,83.19,0.13,76.99,12.04,12.63,6.31,8.16,18.77,9.01,633730.06,173817.34,533.53,415.51,8.11,46.52,139.52,204.55,42.12,0.06,-0.11,23.05,2.46,1.67,1
2,35,2161.1,1516.98,53.57,521.81,1936.8,2.55,7579.18,15.88,64.36,0.05,77.22,13.51,13.05,6.38,6.19,16.97,8.12,687713.49,195310.62,488.7,363.89,7.0,45.32,130.47,199.8,38.17,-0.03,-0.24,21.09,2.6,1.67,1
2,40,1333.0,671.57,48.39,496.69,1159.23,2.67,8330.92,19.38,53.56,-0.02,81.76,15.19,13.27,6.54,5.51,16.72,7.82,725135.89,203058.08,471.39,353.78,6.89,49.02,117.54,193.93,35.37,-0.1,-0.27,18.57,2.51,1.67,1
2,45,1057.06,518.08,57.04,498.1,926.4,2.62,8295.72,19.44,45.51,-0.01,93.96,15.31,15.99,6.92,3.99,17.34,8.17,721158.54,205750.26,518.41,342.0,7.26,50.05,110.28,186.05,33.75,-0.1,-0.32,17.24,2.86,1.67,1
2,50,1054.34,222.7,57.21,511.49,967.86,2.65,8176.83,12.64,38.25,-0.04,83.62,15.36,15.46,6.48,3.3,18.17,8.75,714218.34,202493.37,570.02,383.23,7.38,45.68,100.34,171.69,30.53,-0.11,-0.4,15.34,2.58,1.67,6
2,55,1120.0,241.95,58.81,497.61,1056.51,2.53,7430.42,14.29,73.65,-0.04,91.13,17.96,16.91,6.58,2.28,18.25,8.53,724580.06,198084.52,584.92,398.45,7.62,42.9,84.19,143.15,24.63,-0.16,-0.49,13.23,1.67,1.67,6
2,60,874.04,207.62,67.28,498.34,834.75,2.83,6908.68,15.96,31.43,-0.03,90.29,14.69,16.3,6.0,2.5,17.85,8.26,742460.68,208611.85,551.52,375.34,7.66,41.8,66.35,112.74,22.46,-0.1,-0.55,13.77,3.89,1.67,6
2,65,654.0,112.9,61.15,498.08,632.46,2.14,7401.23,11.53,32.32,-0.03,84.32,15.73,15.34,5.38,1.92,17.41,8.32,743130.21,207930.34,580.23,374.19,7.36,43.86,49.41,91.22,20.2,-0.11,-0.56,12.13,3.89,1.67,6
2,70,422.11,68.21,0.0,0.0,409.83,2.08,7822.22,11.64,24.56,-0.1,88.18,13.29,14.45,4.99,1.58,16.0,7.94,780643.35,229715.25,506.2,302.27,7.21,39.51,41.07,75.03,17.37,-0.2,-0.58,15.08,1.67,1.67,5
2,75,521.89,128.7,0.0,0.0,506.54,2.5,8376.81,9.41,64.47,-0.18,73.54,12.87,12.21,4.28,1.27,12.88,5.96,864635.8,268316.67,393.21,209.2,5.72,35.28,30.45,50.01,15.72,-0.34,-0.61,16.41,5.0,1.67,5
1,20,847.0,253.64,71.19,526.99,820.25,2.42,8080.0,7.92,15.6,0.1,76.06,10.69,7.88,3.81,12.81,20.13,8.24,629028.82,171048.94,648.73,295.11,9.64,77.98,104.01,126.39,41.04,0.24,-0.18,17.48,2.5,1.67,2
1,25,897.0,310.44,65.54,566.46,811.48,2.38,8041.06,12.98,29.11,0.17,75.56,10.5,12.38,5.1,11.73,19.43,9.45,609064.07,158104.83,597.71,394.0,8.7,70.03,123.46,148.36,43.05,0.2,-0.18,21.5,2.72,1.67,2
1,30,1262.0,495.76,55.66,548.6,1148.0,2.63,7002.8,12.68,46.0,0.2,81.61,13.68,16.94,6.58,10.7,20.28,9.94,618033.28,160396.69,640.99,416.91,8.96,67.3,150.77,177.33,46.92,0.14,-0.17,23.16,2.64,1.67,2
1,35,1384.0,504.56,59.42,565.34,1306.61,2.3,6297.44,9.87,81.95,0.14,81.35,13.49,17.68,6.42,9.08,21.08,9.95,606352.99,164934.51,740.1,442.74,9.18,64.51,149.23,186.72,44.72,0.06,-0.23,21.4,2.84,1.67,2
1,40,1739.0,178.97,65.02,560.09,1649.36,2.37,6456.65,8.87,103.98,0.11,80.61,15.73,19.71,7.15,7.31,23.61,10.07,579002.51,164029.49,881.92,452.17,9.88,66.4,149.34,189.19,46.66,0.05,-0.23,17.23,2.84,1.67,2
1,45,1803.0,171.0,66.09,555.41,1731.79,2.66,5764.33,5.71,109.09,0.08,79.18,12.63,20.45,7.05,5.92,26.15,10.38,543840.26,159113.82,1008.2,475.25,10.85,61.65,148.33,181.34,46.59,0.01,-0.25,14.59,2.76,1.67,2
1,50,1246.0,105.88,66.99,545.02,1213.16,2.45,5192.26,5.52,59.53,0.04,70.73,11.43,19.57,6.61,4.91,26.12,10.13,549575.43,163912.79,1011.7,487.5,10.68,57.1,130.44,159.1,41.46,-0.01,-0.34,13.27,3.05,1.67,3
1,55,787.0,73.24,62.35,525.15,759.68,2.62,5700.42,7.93,32.52,0.02,71.98,12.63,19.99,6.61,3.64,25.28,10.25,580425.45,168240.27,1005.88,534.34,10.82,51.45,105.0,132.34,34.95,-0.05,-0.44,13.31,2.94,1.67,3
1,60,558.0,57.08,69.37,524.01,544.78,2.41,5218.25,6.84,30.84,-0.02,72.98,12.84,18.66,6.01,2.43,21.93,9.59,636601.79,172314.95,891.57,513.91,9.54,46.12,72.16,94.02,26.35,-0.11,-0.54,9.8,3.06,1.67,3
1,65,507.0,59.02,67.73,482.09,503.66,2.5,5656.25,6.25,35.02,-0.05,62.2,9.18,16.98,5.06,1.96,22.46,9.89,652227.11,174978.89,835.54,448.55,9.87,41.48,56.44,74.31,25.46,-0.14,-0.6,7.41,4.44,0.0,0
1,70,295.58,32.83,0.0,0.0,289.89,1.67,3904.76,5.41,18.19,-0.1,47.79,10.67,14.04,4.28,1.32,18.52,7.89,717737.66,201754.07,693.63,335.55,8.88,38.96,39.99,54.52,20.11,-0.19,-0.61,17.88,5.0,1.67,4
1,75,460.42,106.65,180.0,700.0,460.42,0.0,4075.76,3.46,63.66,-0.21,38.27,12.12,10.68,3.84,0.81,15.71,6.38,816313.85,235681.76,534.04,242.49,7.75,34.21,26.26,37.64,14.73,-0.34,-0.64,8.94,0.0,1.67,3
2,20,927.0,299.74,71.32,507.61,888.37,2.86,7762.56,6.75,9.2,0.02,68.36,13.32,6.52,3.94,8.15,20.02,8.26,654300.74,185556.0,609.54,285.82,9.51,38.34,93.12,133.09,32.94,0.12,-0.17,16.35,2.46,1.67,1
2,25,1216.0,460.14,49.48,554.26,1132.27,2.46,7712.03,12.68,15.22,0.12,70.24,11.98,9.7,5.15,9.4,18.89,9.04,630073.83,164837.24,542.75,407.51,8.06,44.74,129.23,182.24,39.59,0.13,-0.1,20.51,2.5,1.67,1
2,30,1715.0,641.93,50.33,535.64,1567.5,2.6,6736.43,10.34,43.38,0.11,71.73,12.26,12.04,6.08,7.67,18.71,9.5,640173.5,164258.6,521.83,428.28,7.94,44.18,130.98,194.25,41.05,0.05,-0.18,20.22,2.57,1.67,1
2,35,1740.0,586.38,53.75,526.7,1604.14,2.4,7104.91,10.66,52.25,0.04,79.08,13.59,14.75,6.74,5.49,17.08,8.51,701682.42,190497.62,461.95,366.27,6.6,42.67,131.37,211.58,39.73,-0.03,-0.2,18.53,2.44,1.67,1
2,40,2107.0,204.21,53.71,492.11,2007.32,2.57,6206.04,7.84,39.53,0.02,86.32,13.98,15.4,7.16,4.92,17.26,8.35,733925.39,206683.36,465.81,336.81,6.56,46.39,128.96,218.65,40.12,-0.01,-0.22,17.0,2.77,1.67,1
2,45,1786.0,159.39,54.73,484.35,1704.7,2.5,6047.92,6.12,38.65,-0.03,89.85,15.56,16.29,7.06,3.43,17.56,7.57,746242.77,218500.0,489.94,304.69,6.77,44.32,113.3,197.65,35.1,-0.07,-0.29,14.07,2.63,1.67,1
2,50,1033.0,95.02,57.83,489.09,996.0,2.57,5742.03,5.42,34.0,-0.06,79.7,16.87,15.07,6.33,2.56,18.0,8.04,737502.1,214315.58,547.62,346.39,7.23,41.86,101.74,167.81,30.02,-0.12,-0.37,12.14,2.43,1.67,6
2,55,898.0,90.86,55.63,500.15,862.78,2.55,5945.58,6.77,33.26,-0.08,84.26,17.56,16.2,6.16,1.89,17.63,8.08,733644.69,207477.36,589.13,348.22,6.7,39.53,74.72,128.81,23.15,-0.16,-0.5,11.4,2.92,1.67,6
2,60,739.0,77.51,64.43,526.46,725.46,1.67,4869.05,7.33,29.02,-0.09,83.19,13.31,14.93,5.31,1.28,15.89,7.94,762582.54,208814.24,523.03,356.52,6.47,37.92,54.41,105.69,18.38,-0.14,-0.53,9.15,1.67,1.67,6
2,65,614.0,80.2,72.72,457.14,603.01,2.86,7722.22,5.12,14.13,-0.13,77.46,10.85,13.35,4.67,1.16,14.57,7.51,809545.63,214151.17,505.36,323.47,6.33,36.97,42.45,79.45,16.98,-0.17,-0.59,9.82,0.0,1.67,6
2,70,377.77,49.17,0.0,0.0,371.92,2.67,6200.0,6.81,19.88,-0.18,69.4,13.28,12.06,4.14,0.86,13.84,6.48,834749.48,231996.54,494.03,257.54,5.79,34.79,36.83,55.78,13.79,-0.23,-0.62,11.32,2.22,1.67,5
2,75,498.23,144.15,0.0,0.0,491.21,2.78,5722.22,3.76,61.99,-0.23,64.07,13.02,9.95,3.15,0.66,10.76,5.41,902994.46,258959.21,332.3,203.27,4.86,30.1,22.36,36.93,12.25,-0.39,-0.64,11.88,1.67,1.67,5
1,20,670.0,75.73,61.38,480.82,644.72,2.5,8750.0,8.18,4.21,0.05,55.87,7.67,5.82,3.01,12.08,20.0,7.77,640163.1,146126.0,757.84,266.43,9.23,85.66,88.91,110.86,39.16,0.23,-0.2,15.15,2.84,1.67,2
1,25,742.0,110.78,60.34,551.08,688.43,2.33,7356.16,5.78,10.71,0.19,79.13,10.73,10.58,4.45,12.3,21.42,9.35,582204.38,131947.37,764.19,412.22,9.29,68.84,134.53,164.48,42.72,0.23,-0.16,19.27,2.43,1.67,2
1,30,845.03,211.34,55.93,559.09,802.56,2.29,5733.33,6.85,18.41,0.26,71.8,9.45,13.52,5.1,10.67,22.42,9.87,540921.34,122654.95,833.22,459.61,10.06,70.21,149.72,180.68,47.91,0.23,-0.11,19.64,2.6,1.67,2
1,35,777.99,154.89,64.67,560.95,737.85,2.44,5268.66,3.97,46.31,0.14,70.49,9.62,17.08,6.07,8.39,24.58,9.9,550348.66,134577.28,1044.99,464.36,10.57,65.06,146.94,184.5,49.41,0.1,-0.23,17.54,2.47,1.67,2
1,40,793.63,78.73,61.94,557.78,772.92,2.73,5376.24,3.8,22.6,0.13,69.2,10.62,18.49,6.37,6.98,25.4,10.08,523303.34,120002.64,1061.0,451.51,10.76,65.29,157.71,196.56,49.1,0.07,-0.17,15.88,2.73,1.67,2
1,45,895.1,78.46,68.05,563.65,869.7,2.31,5045.31,3.28,42.99,0.05,69.37,11.61,18.39,6.27,6.26,25.71,10.19,535959.72,124843.09,1108.27,433.5,10.68,63.63,144.71,180.95,44.38,0.04,-0.28,13.97,2.88,1.67,2
1,50,873.76,43.77,73.32,562.09,847.96,2.11,5487.6,4.13,49.89,0.05,72.23,11.51,18.73,6.31,5.43,26.81,10.44,534752.59,129385.4,1140.14,493.73,10.86,56.27,124.32,159.54,41.3,-0.01,-0.33,11.11,2.73,1.67,3
1,55,832.65,39.12,71.51,531.57,815.29,2.14,4603.92,6.01,26.04,0.04,67.28,11.21,19.39,6.39,3.41,26.79,11.12,541264.83,128411.67,1123.73,553.75,10.41,50.09,101.42,125.36,34.62,-0.03,-0.46,11.79,2.29,1.67,3
1,60,607.46,28.41,67.83,510.23,595.61,1.94,4768.12,4.47,20.31,-0.02,65.82,11.2,19.34,6.13,2.54,25.01,10.47,592402.17,139635.98,1016.46,509.01,9.69,45.51,79.64,94.99,28.11,-0.07,-0.52,7.94,2.5,1.67,3
1,65,443.03,33.68,69.21,519.88,437.52,1.67,3493.33,3.74,9.64,-0.02,58.95,13.58,17.34,5.41,2.41,22.19,9.68,632244.62,145583.12,873.94,441.64,9.05,42.72,56.7,80.55,25.73,-0.08,-0.59,5.97,3.33,0.0,0
1,70,212.65,13.81,0.0,0.0,212.65,0.0,2071.43,2.08,6.65,-0.06,49.23,10.71,15.63,4.58,1.47,19.83,9.11,678919.62,163328.27,828.44,396.17,9.2,39.38,44.03,62.8,20.81,-0.13,-0.59,7.92,5.0,0.0,4
